# Rime user dictionary
#@/db_name	rime_ice
#@/db_type	userdb
#@/rime_version	1.8.5
#@/tick	20587
#@/user_id	keai
A 	A	c=2 d=9.35125e-06 t=20587
bian xing te xing 	变形特性	c=1 d=2e-08 t=20587
bian yi 	变异	c=0 d=0 t=13695
bian yi 	编译	c=14 d=0.000156906 t=20587
bian yi a 	变异啊	c=1 d=2e-08 t=20587
bian yi hao 	编译好	c=1 d=0.000139144 t=20587
bian yi yuan li 	编译原理	c=2 d=0.000131698 t=20587
bian yu 	便于	c=2 d=3e-08 t=20587
bian yu ji yi 	便于记忆	c=1 d=2e-08 t=20587
bian yu tiao jie 	便于调节	c=1 d=2e-08 t=20587
bian zu 	编组	c=0 d=0 t=20587
bian zui lun 	扁嘴伦	c=1 d=2e-08 t=20587
biao 	标	c=4 d=5e-08 t=13695
biao 	表	c=53 d=2.41594 t=20587
biao bai qiang 	表白墙	c=1 d=2e-08 t=20587
biao che 	飙车	c=1 d=4.52504e-25 t=20587
biao chu 	标出	c=2 d=3e-08 t=20587
biao da 	表达	c=5 d=6e-08 t=20587
biao da chen me 	表大臣么	c=1 d=2e-08 t=20587
biao da shen me 	表达什么	c=2 d=3e-08 t=20587
biao da shi 	表达式	c=26 d=0.080867 t=20587
biao de 	标的	c=1 d=2e-08 t=13695
biao de 	表的	c=1 d=2e-08 t=20587
biao dian 	标点	c=1 d=2e-08 t=20587
biao dian fu hao 	标点符号	c=1 d=2e-08 t=20587
biao ge 	表格	c=26 d=1.49443 t=20587
biao hao 	标号	c=1 d=2e-08 t=20587
biao ji 	标记	c=14 d=7e-08 t=20587
biao jie gou 	表结构	c=2 d=0.244308 t=20587
biao li mian 	表里面	c=1 d=2e-08 t=20587
biao ma 	彪马	c=1 d=2e-08 t=20587
biao mian 	表面	c=7 d=8e-08 t=20587
biao ming 	表名	c=11 d=1.81959 t=20587
biao qi 	标齐	c=1 d=2e-08 t=20587
biao qian 	标签	c=4 d=5e-08 t=20587
biao qian ye 	标签页	c=1 d=2e-08 t=20587
biao qing 	表情	c=3 d=3e-08 t=20587
biao qing bao 	表情包	c=1 d=2e-08 t=20587
biao shi 	表示	c=19 d=1.4e-07 t=20587
biao shi fu 	标识符	c=1 d=1.98783e-24 t=20587
biao shu 	表述	c=1 d=2e-08 t=20587
biao ti 	标题	c=3 d=4e-08 t=20587
biao tou 	表头	c=2 d=3e-08 t=20587
biao xian 	表现	c=3 d=3e-08 t=20587
biao xian de 	表现的	c=1 d=2e-08 t=20587
biao zheng 	表征	c=1 d=2e-08 t=20587
biao zhi 	标志	c=1 d=2e-08 t=20587
biao zhong 	表中	c=1 d=1 t=20424
biao zhu 	标注	c=6 d=7e-08 t=20587
biao zhun 	标准	c=28 d=0.900909 t=20587
biao zhun cha 	标准差	c=3 d=0.574072 t=20587
biao zhun guan ru shi yan 	标准贯入实验	c=1 d=2e-08 t=20587
biao zhun kong 	标准孔	c=1 d=2e-08 t=20587
biao zhun ku 	标准库	c=1 d=3.47767e-16 t=20587
bie 	别	c=17 d=0.0262523 t=20587
bie chao guo 	别超过	c=1 d=2e-08 t=20587
bie dao 	别到	c=0 d=0 t=20587
bie dao le 	别到了	c=1 d=2e-08 t=20587
bie de 	别的	c=15 d=0.000833397 t=20587
bie diao le 	别钓了	c=1 d=2e-08 t=20587
bie gao 	别搞	c=1 d=2e-08 t=20587
bie ji 	别急	c=1 d=2e-08 t=20587
bie jiao 	别叫	c=13 d=1.4e-07 t=20587
bie jiao le 	别叫了	c=2 d=3e-08 t=20587
bie juan 	别卷	c=1 d=2e-08 t=20587
bie kai 	别开	c=1 d=2e-08 t=20587
bie le 	别了	c=1 d=2e-08 t=20587
bie le ba 	别了吧	c=1 d=2e-08 t=20587
bie ming 	别名	c=7 d=0.353455 t=20587
bie niu 	别扭	c=1 d=2e-08 t=20587
bie nong le 	别弄了	c=1 d=2e-08 t=20587
bie pian wo 	别骗我	c=1 d=2e-08 t=20587
bie rang ta 	别让他	c=1 d=2e-08 t=20587
bie ren 	别人	c=8 d=0.312309 t=20587
bie ren de 	别人的	c=1 d=3.10304e-28 t=20587
bie ren zhi dao 	别人知道	c=1 d=3.9489e-11 t=20587
bie shuo 	别说	c=2 d=3e-08 t=20587
bie shuo le 	别说了	c=2 d=3e-08 t=20587
bie shuo luan 	别说乱	c=1 d=2e-08 t=20587
bie wan le 	别晚了	c=1 d=2e-08 t=20587
bie wei nan 	别为难	c=1 d=2e-08 t=20587
bie xiang le 	别想了	c=1 d=2e-08 t=20587
bie xiao 	别笑	c=0 d=0 t=20587
bie xiao le 	别笑了	c=1 d=2e-08 t=20587
bie xiao wo 	别笑我	c=0 d=0 t=20587
bie xiao wo le 	别笑我了	c=1 d=2e-08 t=20587
bie xuan 	别选	c=1 d=2e-08 t=20587
bie xue 	别学	c=1 d=2e-08 t=20587
bie xue le 	别学了	c=2 d=1.98327e-23 t=20587
bie ying xiang 	别影响	c=0 d=0 t=20587
bie ying xiang ni 	别影响你	c=1 d=2e-08 t=20587
bie zhe yang 	别这样	c=2 d=3e-08 t=20587
bin 	宾	c=0 d=0.1 t=17946
bin bin 	彬彬	c=0 d=0.1 t=17946
bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin bin 	宾彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬彬	c=1 d=1 t=17947
bin fen 	缤纷	c=2 d=3e-08 t=20587
bing 	冰	c=1 d=2e-08 t=13695
bing 	并	c=51 d=1.32781 t=20266
bing 	病	c=3 d=4e-08 t=20587
bing bu 	并不	c=1 d=2e-08 t=20587
bing bu zhi 	并不止	c=1 d=8.02929e-07 t=20587
bing cheng 	冰城	c=3 d=4.37315e-07 t=20587
bing deng 	冰灯	c=1 d=1 t=20211
bing du 	病毒	c=1 d=2e-08 t=20587
bing fa 	并发	c=2 d=0.0114473 t=20587
bing ji 	并集	c=1 d=2e-08 t=20587
bing ji suan 	并计算	c=1 d=2e-08 t=20587
bing jiu zheng 	并纠正	c=1 d=2e-08 t=20587
bing lian 	并联	c=7 d=8e-08 t=20587
bing mei shen me 	并没什么	c=1 d=2e-08 t=20587
bing mei you 	并没有	c=3 d=4e-08 t=20587
bing pan guan 	冰盘管	c=1 d=1 t=14599
bing pian 	冰片	c=1 d=1 t=14602
bing qie 	并且	c=3 d=0.000269215 t=20587
bing se 	冰塞	c=2 d=0.0439369 t=20587
bing shuo ming 	并说明	c=1 d=2e-08 t=20587
bing si 	病死	c=1 d=2e-08 t=20587
bing tai 	病态	c=1 d=2e-08 t=20587
bing tai jian zhu 	病态建筑	c=1 d=2e-08 t=20587
bing tu 	饼图	c=5 d=4e-08 t=20587
bing xi ning shen 	屏息凝神	c=0 d=0 t=20587
bing xi ning shen yi nian ban 	屏息凝神一年半	c=1 d=2e-08 t=20587
bing xing 	并行	c=2 d=2.07184e-11 t=20587
bing xu neng 	冰蓄能	c=1 d=1.49e-15 t=20587
bing yuan 	病源	c=1 d=2e-08 t=20587
bo 	伯	c=0 d=0 t=13695
bo 	波	c=5 d=6e-08 t=20587
bo ban 	薄板	c=1 d=2e-08 t=20587
bo bao yuan 	播报员	c=1 d=2.65523e-18 t=20587
bo dong 	波动	c=2 d=3e-08 t=20587
bo dong zhi 	波动值	c=1 d=2e-08 t=20587
bo fang 	播放	c=2 d=2e-08 t=20587
bo fen 	波分	c=1 d=2e-08 t=20587
bo hao 	拨号	c=15 d=4.75281e-07 t=20587
bo hao shang wang 	拨号上网	c=1 d=2e-08 t=20587
bo he 	薄荷	c=2 d=3e-08 t=20587
bo ke 	博客	c=11 d=8.41044e-05 t=20587
bo li 	玻璃	c=11 d=1e-07 t=20587
bo luo 	菠萝	c=5 d=8.92733e-09 t=20587
bo mo 	薄膜	c=1 d=2e-08 t=20587
bo nu li 	伯努力	c=4 d=5e-08 t=20587
bo qi ta 	波奇塔	c=1 d=1.3979e-29 t=20587
bo ruo 	薄弱	c=1 d=2e-08 t=20587
bo shi 	博士	c=0 d=0 t=20587
bo su 	波速	c=3 d=4e-08 t=20587
bo tong 	拨通	c=1 d=2e-08 t=20587
bo wen 	波纹	c=1 d=2e-08 t=20587
bo xue lou 	博学楼	c=1 d=8.28227e-19 t=20587
bo ya jue xian 	伯牙绝弦	c=1 d=2e-08 t=20587
bo yin 	波音	c=1 d=2e-08 t=20587
bo zhu 	博主	c=1 d=2e-08 t=20587
bu 	不	c=80 d=1.13929 t=20478
bu 	步	c=2 d=3e-08 t=13695
bu 	补	c=2 d=1.93707 t=14066
bu 	部	c=5 d=6e-08 t=20587
bu ai 	不爱	c=1 d=2e-08 t=20587
bu an quan 	不安全	c=3 d=2e-08 t=20587
bu ba 	不把	c=1 d=2e-08 t=20587
bu bao 	不包	c=1 d=2e-08 t=20587
bu bao cun 	不保存	c=1 d=1 t=14388
bu bao kuo 	不包括	c=1 d=2e-08 t=20587
bu bao liu 	不保留	c=1 d=8.27663e-11 t=20587
bu bao lu 	不暴露	c=1 d=2e-08 t=20587
bu bei 	不背	c=1 d=2.88431e-21 t=20587
bu bi 	不必	c=3 d=0.292293 t=20587
bu bi tai guo 	不必太过	c=1 d=2e-08 t=20587
bu bi yao 	不必要	c=1 d=1 t=20170
bu bi zhi ding 	不必指定	c=1 d=2e-08 t=20587
bu bian 	不变	c=5 d=0.00406639 t=20587
bu bian hou bi 	不变后壁	c=1 d=2e-08 t=20587
bu bian huo bi 	不变货币	c=1 d=2e-08 t=20587
bu cai yong 	不采用	c=1 d=2e-08 t=20587
bu can yu 	不参与	c=1 d=0.375311 t=20587
bu cha dian yuan 	不插电源	c=1 d=2e-08 t=20587
bu chang 	步长	c=4 d=5e-08 t=13695
bu chang 	补偿	c=0 d=0.0701173 t=20587
bu chang jian 	不常见	c=1 d=2.32031e-20 t=20587
bu chang tiao jian 	补偿条件	c=1 d=1 t=14678
bu chang yong 	不常用	c=3 d=1.32039e-05 t=20587
bu chao guo 	不超过	c=4 d=0.00672055 t=20587
bu chao guo yu zhi 	不超过阈值	c=1 d=0.0675424 t=20587
bu chi 	不吃	c=3 d=3e-08 t=20587
bu chi fan 	不吃饭	c=1 d=2e-08 t=20587
bu chong 	补充	c=4 d=0.000296045 t=20587
bu chong fu 	不重复	c=1 d=8.84151e-23 t=20587
bu chong he 	不重合	c=1 d=2e-08 t=20587
bu chu 	不出	c=0 d=0 t=20587
bu chu lai 	不出来	c=1 d=2.21324e-23 t=20587
bu chu li 	不处理	c=2 d=2e-08 t=20587
bu chu xian 	不出现	c=1 d=2e-08 t=20587
bu chun 	不纯	c=1 d=2e-08 t=20587
bu cun zai 	不存在	c=7 d=6.98032e-07 t=20587
bu cuo 	不错	c=2 d=2e-08 t=20587
bu cuo ba 	不错吧	c=1 d=4.18154e-08 t=20587
bu da 	不大	c=5 d=5e-08 t=13695
bu da 	不打	c=3 d=3e-08 t=20587
bu da dian hua 	不打电话	c=1 d=2e-08 t=20587
bu da le 	不打了	c=2 d=6.12939e-07 t=20587
bu dai 	不带	c=1 d=1.73414e-06 t=20587
bu dai ni 	不带你	c=1 d=2e-08 t=20587
bu dai wo 	不带我	c=1 d=2e-08 t=20587
bu dao 	不倒	c=1 d=2e-08 t=13695
bu dao 	不到	c=7 d=8.98459e-06 t=20587
bu de 	不得	c=2 d=0.0558548 t=20587
bu de bu 	不得不	c=1 d=2e-08 t=20587
bu deng 	不等	c=1 d=1 t=19257
bu deng shi 	不等式	c=4 d=5e-08 t=20587
bu deng yu 	不等于	c=2 d=3e-08 t=20587
bu di 	不低	c=1 d=1 t=14071
bu diao yong 	不调用	c=0 d=1.28045e-27 t=20587
bu diao yong zi ji 	不调用自己	c=1 d=1.28687e-26 t=20587
bu ding 	不定	c=0 d=0 t=13695
bu ding 	补丁	c=5 d=5e-08 t=20587
bu dong 	不动	c=1 d=2e-08 t=13695
bu dong 	不懂	c=3 d=4e-08 t=20587
bu dou 	不都	c=1 d=1.67855e-06 t=20587
bu dou shi 	不都是	c=3 d=1.00019 t=19313
bu duan 	不断	c=1 d=1.63593e-26 t=20587
bu duan dian 	不断电	c=1 d=1 t=15197
bu dui 	不对	c=20 d=0.00147368 t=20587
bu dui wai 	不对外	c=1 d=2e-08 t=20587
bu duo 	不多	c=2 d=3e-08 t=20587
bu e 	不饿	c=1 d=2e-08 t=20587
bu er 	布尔	c=10 d=1.1e-07 t=20587
bu er zhi 	布尔值	c=1 d=2e-08 t=20587
bu fan shen 	不翻身	c=1 d=2e-08 t=20587
bu fang 	不放	c=1 d=1.23259e-19 t=20587
bu fen 	不分	c=1 d=2e-08 t=13695
bu fen 	部分	c=38 d=0.00108863 t=20587
bu fen zhou ye 	不分昼夜	c=1 d=2e-08 t=20587
bu fu 	不服	c=1 d=2e-08 t=20587
bu gai 	不该	c=2 d=1.69073 t=14426
bu gan 	不干	c=2 d=3e-08 t=13695
bu gan 	不敢	c=3 d=4e-08 t=20587
bu gan shui 	不敢睡	c=1 d=2e-08 t=20587
bu gan shuo hua 	不敢说话	c=1 d=2e-08 t=20587
bu gan xing qu 	不感兴趣	c=2 d=0.343009 t=20587
bu gao 	不搞	c=1 d=1 t=19690
bu gei 	不给	c=1 d=2e-08 t=20587
bu gei ren 	不给人	c=1 d=2e-08 t=20587
bu geng xin 	不更新	c=2 d=3e-08 t=20587
bu gong zuo 	不工作	c=1 d=4.04817e-09 t=20587
bu gou 	不够	c=8 d=6e-08 t=20587
bu gou xuan 	不勾选	c=1 d=3.85074e-09 t=20587
bu gou yong 	不够用	c=1 d=0.000178203 t=20587
bu gu ding 	不固定	c=1 d=7.05408e-13 t=20587
bu guai ni 	不怪你	c=1 d=2e-08 t=20587
bu guan 	不管	c=1 d=6.37845e-05 t=20587
bu guan le 	不管了	c=2 d=3e-08 t=20587
bu guan ta 	不管他	c=0 d=0 t=20587
bu guan ta le 	不管他了	c=1 d=2e-08 t=20587
bu guan zen yang 	不管怎样	c=1 d=2e-08 t=20587
bu gui 	不贵	c=0 d=0 t=20587
bu gui fan 	不规范	c=1 d=2e-08 t=20587
bu guo 	不过	c=1 d=2e-08 t=20587
bu han 	不含	c=0 d=0 t=20587
bu han wo 	不含我	c=1 d=2e-08 t=20587
bu hao 	不好	c=7 d=6e-08 t=20587
bu hao ying 	不好赢	c=1 d=2e-08 t=20587
bu he 	不喝	c=3 d=4e-08 t=20587
bu he bing 	不合并	c=1 d=2e-08 t=20587
bu he gui 	不合规	c=0 d=0 t=20587
bu he gui ze 	不合规则	c=1 d=2e-08 t=20587
bu he li 	不合理	c=2 d=3e-08 t=20587
bu he shi 	不合适	c=0 d=0 t=20587
bu heng ding 	不恒定	c=1 d=0.00509243 t=20587
bu huai 	不坏	c=1 d=2e-08 t=20587
bu huan 	不换	c=1 d=2e-08 t=20587
bu hui 	不会	c=30 d=1 t=20540
bu hui 	不回	c=1 d=2e-08 t=20587
bu hui le 	不会了	c=1 d=2e-08 t=20587
bu hui qu 	不会去	c=0 d=0 t=20587
bu hui yong 	不会用	c=2 d=2e-08 t=20587
bu huo 	捕获	c=3 d=3e-08 t=20587
bu ji 	不急	c=3 d=4e-08 t=20587
bu ji de 	不记得	c=2 d=2e-08 t=20587
bu ji zhong 	不集中	c=0 d=0 t=20587
bu jia 	不加	c=2 d=0.00047843 t=20587
bu jian 	部件	c=3 d=3e-08 t=20587
bu jiao 	不交	c=1 d=2e-08 t=20587
bu jie neng 	不节能	c=1 d=1 t=14056
bu jin 	不仅	c=1 d=2e-08 t=20587
bu jin qu 	不进去	c=0 d=0 t=20587
bu jin xing 	不进行	c=3 d=4e-08 t=20587
bu jing 	不经	c=1 d=9.11232e-25 t=20587
bu jing chang 	不经常	c=0 d=0 t=20587
bu jing guo 	不经过	c=1 d=2e-08 t=20587
bu jing yi 	不经意	c=0 d=0 t=20587
bu jing yi de 	不经意的	c=1 d=2e-08 t=20587
bu jiu 	不久	c=3 d=0.040796 t=20587
bu jiu 	不就	c=1 d=1 t=19949
bu ju 	布局	c=2 d=3e-08 t=20587
bu ju you 	不具有	c=1 d=2e-08 t=20587
bu jue 	不觉	c=1 d=1 t=16261
bu jun heng 	不均衡	c=1 d=0.0300468 t=20587
bu jun yun 	不均匀	c=1 d=2e-08 t=20587
bu ka 	不卡	c=2 d=3e-08 t=20587
bu kai 	不开	c=1 d=2e-08 t=20587
bu kan 	不看	c=2 d=2e-08 t=20587
bu kao 	不考	c=5 d=5e-08 t=13695
bu kao 	补考	c=4 d=5e-08 t=20587
bu kao lv 	不考虑	c=1 d=2e-08 t=20587
bu ke 	不可	c=6 d=1.52994 t=15861
bu ke 	不氪	c=1 d=2e-08 t=13695
bu ke 	补课	c=1 d=2e-08 t=20587
bu ke bian 	不可变	c=2 d=3e-08 t=20587
bu ke bian xu lie 	不可变序列	c=1 d=2e-08 t=20587
bu ke bian ying she 	不可变映射	c=1 d=2e-08 t=20587
bu ke neng 	不可能	c=1 d=2e-08 t=20587
bu ke ni 	不可逆	c=1 d=2e-08 t=20587
bu ke xing 	不可行	c=1 d=2e-08 t=20587
bu ke yi 	不可以	c=1 d=2e-08 t=20587
bu lai 	不来	c=1 d=2.15393e-18 t=20587
bu le 	不了	c=1 d=2e-08 t=20587
bu le ba 	不了吧	c=1 d=1 t=13605
bu leng 	不冷	c=1 d=4.36718e-19 t=20587
bu leng chang 	不冷场	c=1 d=4.30216e-19 t=20587
bu li 	不利	c=1 d=2e-08 t=13695
bu li 	不理	c=2 d=3e-08 t=20587
bu li jie 	不理解	c=3 d=4e-08 t=20587
bu li yu 	不利于	c=1 d=2e-08 t=20587
bu liang 	不良	c=3 d=4e-08 t=20587
bu liang lin 	不良林	c=3 d=4e-08 t=20587
bu liang ren 	不良人	c=1 d=2e-08 t=20587
bu liao 	不了	c=2 d=3e-08 t=20587
bu liao jie 	不了解	c=1 d=2e-08 t=20587
bu lou 	不漏	c=1 d=2e-08 t=20587
bu luan 	不乱	c=1 d=2e-08 t=20587
bu mai 	不买	c=3 d=0.00101284 t=20587
bu mai dong xi 	不买东西	c=1 d=2e-08 t=20587
bu man yi 	不满意	c=1 d=2e-08 t=20587
bu man zu 	不满足	c=1 d=2e-08 t=20587
bu ming bai 	不明白	c=0 d=3.57798e-28 t=20587
bu ming xi 	不明晰	c=1 d=5.22029e-30 t=20587
bu na me 	不那么	c=0 d=0 t=20587
bu nai huo 	不耐火	c=1 d=2e-08 t=20587
bu nan shou 	不难受	c=1 d=2e-08 t=20587
bu neng 	不能	c=33 d=0.386311 t=20587
bu neng bu 	不能不	c=0 d=0 t=20587
bu neng bu neng bu neng bu neng bu nv cheng ke 	不能不能不能不能不女乘客	c=1 d=2e-08 t=20587
bu neng fan ying 	不能反映	c=1 d=2e-08 t=20587
bu neng ji shi 	不能及时	c=0 d=0 t=20587
bu neng ji shi xiao san 	不能及时消散	c=1 d=2e-08 t=20587
bu neng shi yong 	不能使用	c=1 d=2e-08 t=20587
bu neng shuo 	不能说	c=0 d=0 t=20587
bu neng shuo zhe xie 	不能说这些	c=1 d=2e-08 t=20587
bu neng yong 	不能用	c=1 d=2e-08 t=20587
bu neng you 	不能有	c=1 d=2e-08 t=20587
bu niao 	捕鸟	c=1 d=2e-08 t=20587
bu niao wo 	不鸟我	c=1 d=2e-08 t=13695
bu niao wo 	部鸟窝	c=1 d=2e-08 t=20587
bu ning xing 	不凝性	c=1 d=1 t=13632
bu nong 	不弄	c=1 d=2e-08 t=20587
bu pao 	不跑	c=1 d=2e-08 t=20587
bu pao le 	不跑了	c=3 d=4e-08 t=20587
bu ping heng 	不平衡	c=1 d=2e-08 t=20587
bu qi 	不起	c=3 d=4e-08 t=20587
bu qi zuo yong 	不起作用	c=2 d=2e-08 t=20587
bu qie huan 	不切换	c=1 d=2e-08 t=20587
bu qing chu 	不清楚	c=1 d=2e-08 t=20587
bu qu 	不去	c=0 d=0 t=20587
bu qu fen 	不区分	c=1 d=2e-08 t=20587
bu qu le 	不去了	c=1 d=2e-08 t=20587
bu quan 	不全	c=8 d=0.000675609 t=20587
bu quan 	补全	c=7 d=5.59961 t=19883
bu que ding 	不确定	c=3 d=5.17115e-07 t=20587
bu ran 	不然	c=1 d=1.30881e-19 t=20587
bu rang 	不让	c=1 d=2e-08 t=20587
bu ren 	不认	c=0 d=0.1 t=14071
bu ren shi 	不认识	c=2 d=3e-08 t=20587
bu ru 	不如	c=7 d=7e-08 t=20587
bu ru duo 	不如多	c=1 d=2e-08 t=20587
bu shan 	不删	c=1 d=2.21023e-07 t=20587
bu shang 	不上	c=1 d=2e-08 t=20587
bu shang ke 	不上课	c=1 d=2e-08 t=20587
bu she qi 	不舍弃	c=0 d=0 t=20587
bu she zhi 	不设置	c=1 d=2e-08 t=20587
bu sheng xiao 	不生效	c=1 d=1.37783e-06 t=20587
bu shi 	不是	c=114 d=1.0079 t=20456
bu shi 	不适	c=2 d=3e-08 t=13695
bu shi 	不食	c=0 d=0 t=20587
bu shi bie 	不识别	c=1 d=2e-08 t=20587
bu shi bu 	不是不	c=0 d=0 t=20587
bu shi bu yi zu 	不是不一组	c=1 d=2e-08 t=20587
bu shi cai kai shi 	不是才开始	c=1 d=2e-08 t=20587
bu shi dao 	不是刀	c=1 d=2e-08 t=20587
bu shi he 	不适合	c=0 d=4.08816e-08 t=20587
bu shi hen hao 	不是很好	c=1 d=1.31264e-24 t=20587
bu shi me 	不是么	c=1 d=2e-08 t=20587
bu shi ni 	不是你	c=1 d=6.6124e-17 t=20587
bu shi sha yi si 	不是啥意思	c=1 d=2e-08 t=20587
bu shi shuo 	不是说	c=1 d=2e-08 t=20587
bu shi wen 	不失稳	c=2 d=3e-08 t=20587
bu shi wo de 	不是我的	c=1 d=2e-08 t=20587
bu shi ye 	不是也	c=0 d=0 t=20587
bu shi yong 	不实用	c=1 d=2e-08 t=13695
bu shi yong 	不适用	c=1 d=1.10172e-22 t=20587
bu shi you 	不是有	c=1 d=2e-08 t=20587
bu shou 	不受	c=1 d=3.02231e-12 t=20587
bu shou xian 	不受限	c=1 d=2e-08 t=20587
bu shu 	部署	c=6 d=5e-08 t=20587
bu shu shi 	不舒适	c=3 d=4e-08 t=20587
bu shu yu 	不属于	c=1 d=2e-08 t=20587
bu shuang 	不爽	c=1 d=2e-08 t=20587
bu shui 	补水	c=1 d=1 t=13782
bu shui jiao 	不睡觉	c=1 d=2e-08 t=20587
bu shuo 	不说	c=4 d=2e-08 t=20587
bu si hu 	不似乎	c=1 d=2e-08 t=20587
bu suan 	不算	c=5 d=7.21031e-06 t=20587
bu suo jin 	不缩进	c=1 d=2e-08 t=20587
bu tai 	不太	c=2 d=2e-08 t=20587
bu tai hao 	不太好	c=1 d=1 t=18382
bu tai hui 	不太会	c=2 d=3e-08 t=20587
bu ti gong 	不提供	c=2 d=5.83144e-09 t=20587
bu tian 	不填	c=2 d=2.0403e-07 t=20587
bu tian jia 	不添加	c=1 d=2e-08 t=20587
bu ting 	不停	c=2 d=3e-08 t=13695
bu ting 	不听	c=1 d=2e-08 t=20587
bu tong 	不同	c=36 d=1.03786 t=20463
bu tong 	不通	c=13 d=1.4e-07 t=20587
bu tong guo 	不通过	c=1 d=2e-08 t=20587
bu tong jie gou 	不同结构	c=1 d=2e-08 t=20587
bu tong xiang mu 	不同项目	c=1 d=3.03271e-23 t=20587
bu tou ming 	不透明	c=1 d=2e-08 t=20587
bu tuo 	不妥	c=1 d=2e-08 t=20587
bu wan 	不完	c=1 d=2.55859e-23 t=13695
bu wan 	不玩	c=1 d=2.57142e-23 t=20587
bu wan le 	不玩了	c=2 d=3e-08 t=20587
bu wan shan 	不完善	c=1 d=2e-08 t=20587
bu wang le 	不王了	c=1 d=1 t=13607
bu wei 	不为	c=1 d=2e-08 t=20587
bu wei 	部位	c=1 d=1 t=14478
bu wei fa 	不违法	c=1 d=2e-08 t=20587
bu wen 	不问	c=2 d=2e-08 t=20587
bu wen ding 	不稳定	c=2 d=2e-08 t=20587
bu xi huan 	不喜欢	c=1 d=2e-08 t=20587
bu xi wang 	不希望	c=0 d=0 t=20587
bu xia 	不下	c=1 d=2e-08 t=13695
bu xia 	部下	c=1 d=2e-08 t=20587
bu xia chuang 	不下床	c=0 d=0 t=20587
bu xia lai 	不下来	c=2 d=3e-08 t=20587
bu xia le 	不下了	c=1 d=2e-08 t=20587
bu xian shi 	不显示	c=1 d=2e-08 t=20587
bu xian su 	不限速	c=1 d=1 t=19074
bu xian zhi 	不限制	c=1 d=2e-08 t=20587
bu xiang 	不像	c=1 d=1.67358e-29 t=13695
bu xiang 	不想	c=13 d=1e-07 t=20587
bu xiang deng 	不相等	c=1 d=2e-08 t=20587
bu xiang gan 	不想干	c=0 d=0 t=20587
bu xiang qu 	不想去	c=1 d=2e-08 t=20587
bu xiang tong 	不相同	c=1 d=2e-08 t=20587
bu xiang tong 	不相通	c=0 d=0.1 t=13821
bu xiao de 	不晓得	c=5 d=4e-08 t=20587
bu xie ru 	不写入	c=1 d=1 t=17760
bu xin 	不信	c=16 d=1.7e-07 t=20587
bu xin ren 	不信任	c=1 d=2e-08 t=20587
bu xin ren wo 	不信任我	c=1 d=2e-08 t=20587
bu xing 	不行	c=25 d=0.585669 t=20587
bu xing le 	不行了	c=2 d=3e-08 t=20587
bu xu yao 	不需要	c=5 d=4.74896e-05 t=20587
bu xuan 	不选	c=1 d=2e-08 t=20587
bu xue ruo 	不削弱	c=1 d=2e-08 t=20587
bu ya 	不雅	c=1 d=1 t=20367
bu ya yu 	不亚于	c=1 d=2e-08 t=20587
bu yan zhong 	不严重	c=1 d=2e-08 t=20587
bu yang le 	不养了	c=1 d=2e-08 t=20587
bu yao 	不要	c=10 d=8.46281e-08 t=20587
bu yao bei 	不要被	c=1 d=2e-08 t=20587
bu yao le 	不要了	c=1 d=2e-08 t=20587
bu yao ming le 	不要命了	c=1 d=2e-08 t=20587
bu yao qiu 	不要求	c=1 d=1 t=14010
bu yao zai yi 	不要在意	c=1 d=3.08756e-28 t=20587
bu ye hua 	不液化	c=2 d=3e-08 t=20587
bu yi ding 	不一定	c=3 d=4e-08 t=20587
bu yi yang 	不一样	c=8 d=8e-08 t=20587
bu yi zhi 	不一致	c=1 d=2.75787e-23 t=20587
bu ying 	不应	c=1 d=2e-08 t=20587
bu ying gai 	不应该	c=1 d=4.77099e-30 t=20587
bu ying xiang 	不影响	c=1 d=2e-08 t=20587
bu yong 	不用	c=12 d=3.19982e-05 t=20587
bu yu 	不与	c=1 d=6.8715e-28 t=20587
bu yuan 	不愿	c=1 d=2e-08 t=20587
bu yuan ba 	不愿吧	c=1 d=2e-08 t=20587
bu yun xing 	不运行	c=1 d=0.941765 t=20587
bu zai 	不在	c=7 d=6e-08 t=20587
bu zai xian 	不在线	c=1 d=2e-08 t=20587
bu zao 	不造	c=1 d=2e-08 t=20587
bu zao yu 	不早于	c=1 d=2e-08 t=20587
